scorer,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000
bodyparts,Mouse1,Mouse1,Mouse1,Mouse2,Mouse2,Mouse2,Mouse3,Mouse3,Mouse3,Mouse4,Mouse4,Mouse4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
16677,982.9223633,517.5092773,0.999997914,1143.264771,40.33635712,0.999996662,980.3631592,702.8006592,0.999982119,1224.787964,1049.042358,0.999988079
16678,982.9230347,517.5092773,0.999998927,1143.217896,40.3328476,0.999996722,979.9351807,702.5839844,0.999960661,1224.788452,1049.042358,0.999985754
16679,983.0009155,517.418335,0.999995828,1143.216797,40.28522491,0.999996901,979.3416748,701.977356,0.9999336,1224.845459,1049.042358,0.999985695
16680,983.9058838,517.0499878,0.999997973,1142.882202,40.18577576,0.999997497,979.3416748,701.4627075,0.999944329,1225.134155,1048.860962,0.999988735
16681,984.4394531,513.7266235,0.999994516,1142.882202,40.18460464,0.999997497,979.3416748,701.2991333,0.999943495,1225.305542,1048.655518,0.999990582
16682,998.2561035,489.8587952,0.999982357,1142.838135,40.18460464,0.999997675,979.2424316,700.9234009,0.999930799,1225.320435,1048.460693,0.999991953
16683,1003.618042,471.7976379,0.975949228,1142.838135,40.18577576,0.999997616,979.2424316,700.7682495,0.99993974,1225.424316,1048.351807,0.99999249
16684,1013.178711,445.4276428,0.999244332,1142.838135,40.1947937,0.999997497,979.2424316,700.2893677,0.999967694,1225.616577,1048.105469,0.999994159
16685,1015.738831,431.5299988,0.99742806,1142.837646,40.19538498,0.999997497,979.2424316,700.2893677,0.999966264,1225.616577,1048.073853,0.999994516
16686,1017.579102,396.8031006,0.999529123,1142.837646,40.31548691,0.999997735,979.2424316,700.2744141,0.999962449,1225.616577,1047.859009,0.999992847
16687,1018.173523,384.405304,0.998077691,1142.837646,40.33101273,0.999997735,979.3231201,700.2893677,0.999958158,1225.61084,1047.708374,0.999992013
16688,1024.555786,362.9870605,0.589894354,1143.609985,40.43323135,0.999996901,979.3231201,700.291687,0.999969959,1225.551636,1047.658203,0.999989271
16689,1024.647705,361.8726807,0.532881141,1143.852905,40.44643402,0.999996662,979.3231201,700.3101196,0.999971271,1225.551636,1047.610352,0.999991894
16690,1024.979248,361.8726807,0.251147538,1143.852905,40.44643402,0.999996543,979.4041748,700.7304688,0.9999789,1225.61084,1047.338135,0.999991238
16691,1024.979248,361.8726807,0.235466599,1143.852905,40.43323135,0.999996543,979.4393921,700.7304688,0.999981403,1225.689331,1047.227539,0.999992371
16692,1025.981201,362.3890076,0.716285467,1143.919312,40.35124207,0.999996781,979.4994507,700.7304688,0.999955952,1226.030396,1047.227539,0.999992251
16693,1025.981201,362.3890076,0.746046007,1143.919312,40.35124207,0.999996781,979.6382446,700.5528564,0.999960303,1226.135376,1047.227539,0.999992192
16694,1026.082153,362.7168884,0.896671474,1144.224487,40.35124207,0.999995589,979.6382446,700.4568481,0.999935687,1226.513672,1047.340942,0.99999404
16695,1026.082153,362.7168884,0.910325408,1144.279541,40.35124207,0.999995708,979.6382446,700.3234253,0.999948263,1226.915649,1047.346436,0.999994516
16696,1025.981201,362.7168884,0.924298763,1144.407471,40.35124207,0.999995708,979.5530396,700.2061157,0.999943972,1227.239258,1047.511108,0.99999541
16697,1025.890747,361.9406128,0.951440096,1144.279541,40.34423065,0.999995232,979.5530396,700.1514282,0.999918222,1227.257935,1047.346436,0.999995589
16698,1025.756592,361.1565857,0.631703615,1144.279541,40.30275345,0.999995589,979.1381836,699.8692627,0.999927878,1227.313721,1047.340942,0.999995232
16699,1025.050171,361.1141357,0.43656227,1144.366455,40.22104263,0.99999541,979.0349121,699.6005249,0.999905586,1227.384766,1047.304077,0.999995232
16700,1024.532837,361.1141357,0.170241416,1144.424561,40.22104263,0.999995351,979.0348511,698.8175049,0.999929786,1227.384766,1047.113159,0.999994636
16701,1024.532837,361.1141357,0.166905522,1144.424561,40.22104263,0.999994874,978.982666,698.2596436,0.999967098,1227.393311,1047.113159,0.999994278
16702,1024.52478,361.1141357,0.334731728,1144.424561,40.22104263,0.999995351,978.6454468,698.0951538,0.999981225,1227.393311,1047.113159,0.999994338
16703,1024.52478,361.1141357,0.600722849,1144.424561,40.2508316,0.999995351,978.5603638,698.0545044,0.999979317,1227.354248,1047.115723,0.999994278
16704,1024.484009,360.7084656,0.866216958,1144.424561,40.2508316,0.99999392,978.5603638,698.0334473,0.999979496,1227.354248,1047.2677,0.999992907
16705,1024.364868,359.9874573,0.896187186,1144.425049,40.23011398,0.999992847,978.5603638,698.0177612,0.999975622,1227.393311,1047.268311,0.999993324
16706,1022.806091,355.2569885,0.982990682,1144.449585,40.23011398,0.999994338,979.0522461,698.0177612,0.999973834,1227.339355,1047.294189,0.999992967
16707,1022.557861,353.269104,0.895112872,1144.449585,40.23011398,0.999994338,979.1442871,698.0177612,0.999973536,1227.339355,1047.327637,0.999992549
16708,1015.074036,339.4864197,0.994973063,1147.096313,40.23011398,0.99999088,980.1332397,698.2077026,0.999972343,1227.274414,1047.576782,0.999992967
16709,1011.01593,330.2528992,0.999684334,1147.477295,40.352314,0.999990463,980.31604,698.284668,0.999971986,1227.227417,1047.79248,0.999992371
16710,1006.816467,323.5820313,0.99415803,1148.231323,40.352314,0.999988377,980.696106,698.9854736,0.999961436,1227.210938,1048.313965,0.99999249
16711,1005.236877,320.1985168,0.427717268,1148.300171,40.29323578,0.999988437,980.888916,699.0611572,0.999965966,1227.12439,1048.783081,0.99999094
16712,1003.010864,313.3244629,0.982967615,1148.915161,40.29323578,0.999990523,980.888916,699.0611572,0.999960959,1227.042603,1048.890381,0.999992311
16713,1002.348633,313.2862244,0.61049819,1150.083984,40.22797012,0.999984324,980.696106,699.0611572,0.999951065,1227.041626,1048.930786,0.999992371
16714,1000.658081,309.5650635,0.997854114,1151.34021,40.22797012,0.999979913,980.6357422,698.5425415,0.999947309,1226.737915,1049.510376,0.99999094
16715,999.2901611,309.1890259,0.999836683,1151.456543,40.29323578,0.999990344,980.6357422,698.5425415,0.999954402,1226.451172,1049.555908,0.999990702
16716,994.0477905,306.1712036,0.999922752,1151.61731,40.72713852,0.999987721,980.3577881,698.5425415,0.999904037,1226.451172,1050.152222,0.999986887
16717,990.7924805,305.9552307,0.998744369,1151.61731,40.78247833,0.999988437,980.3577881,698.590332,0.99992913,1226.451172,1050.188477,0.999986887
16718,978.9109497,304.3384399,0.99999392,1151.456543,41.42975235,0.999983191,979.7672729,698.8919067,0.999951363,1226.564941,1050.188477,0.99998641
16719,970.5473022,303.9242249,0.999960423,1151.057983,41.54772568,0.999984801,979.6625366,698.8952637,0.9999668,1226.564941,1050.188477,0.999987602
16720,962.2153931,303.9242249,0.999994636,1150.202637,43.76265335,0.99998939,979.6625366,699.0062256,0.999967813,1226.564941,1050.039429,0.999990344
16721,960.0181274,304.0644836,0.999990821,1150.047852,43.82606125,0.999986768,979.7672729,699.0062256,0.999978781,1226.22876,1049.805908,0.999993205
16722,952.6786499,304.0644836,0.999987423,1149.05896,43.82606125,0.999963522,979.8644409,699.6427002,0.99996233,1226.224487,1049.748779,0.999994218
16723,944.3492432,304.2249756,0.999999225,1149.01709,43.82606125,0.999970555,980.9326172,700.7053223,0.999935269,1226.015381,1049.708374,0.999992967
16724,934.0188599,304.598053,0.999995947,1149.01709,43.33230209,0.999954641,981.486084,702.3984985,0.999978304,1226.015381,1049.688477,0.999992847
16725,933.4332275,305.1112366,0.999940276,1149.01709,42.84793091,0.999978721,982.4299316,702.8726196,0.999980569,1225.997803,1049.688477,0.999993026
16726,928.7943726,306.6006165,0.999989629,1148.766479,42.77602386,0.999982774,982.4299316,707.366394,0.999991477,1225.900269,1049.012451,0.999994755
16727,921.307373,308.0286255,0.999991834,1148.749268,41.88741302,0.999988854,982.4299316,712.1164551,0.999993086,1225.900269,1049.012451,0.999994457
16728,906.9195557,315.4477539,0.999970078,1148.274292,40.60638428,0.999995947,981.8878174,729.5736694,0.999988437,1225.487305,1048.945679,0.999993265
16729,904.1507568,315.8993225,0.999996781,1148.274292,40.4301033,0.999994934,980.8944702,737.6499023,0.99999404,1225.464478,1048.945679,0.999993145
16730,903.5134277,317.353241,0.999993503,1148.274292,40.38943481,0.999994278,979.5490723,751.1946411,0.999996841,1225.464478,1048.941772,0.999993801
16731,902.6494751,321.263031,0.999995232,1148.281738,40.38943481,0.999994278,977.4091187,753.7763062,0.999996185,1225.464478,1048.885986,0.999993563
16732,894.0563354,334.2689819,0.997947931,1148.399902,40.4301033,0.99999243,977.3161621,755.03125,0.99999696,1225.616333,1048.74939,0.999994457
16733,887.8317871,340.8845825,0.999997377,1148.505859,40.4301033,0.999992549,976.812439,755.8627319,0.999995947,1225.640015,1048.721191,0.999994397
16734,875.4751587,356.2521667,0.999992251,1148.505859,41.00258636,0.999990106,971.9434814,763.3235474,0.999931335,1226.000244,1048.427124,0.999993086
16735,871.371521,362.3583374,0.999934316,1148.505859,41.10150146,0.999988973,971.4088745,765.7589722,0.999981761,1226.000244,1048.427124,0.99999404
16736,863.7154541,371.3676147,0.999993265,1148.505859,41.10150146,0.99998939,970.942749,768.0046997,0.999991417,1226.000244,1048.427124,0.99999398
16737,861.0080566,375.6004333,0.999991894,1148.730347,41.00258636,0.999987602,966.890686,770.510376,0.999997497,1225.941528,1049.002808,0.999993503
16738,850.1451416,383.0896606,0.999984443,1148.730347,41.10150146,0.999989986,957.4540405,779.8449097,0.999989688,1225.667114,1049.27417,0.999992132
16739,846.1182861,387.9082031,0.999972224,1148.730347,41.19842529,0.999987841,954.0804443,786.2807007,0.999991238,1225.545288,1049.340698,0.999991298
16740,839.822876,396.3052368,0.999963403,1148.729492,42.15578079,0.999983251,944.2240601,810.1264648,0.999988556,1225.059204,1049.751465,0.999986947
16741,836.4074707,399.2810974,0.999981821,1148.729492,42.4821701,0.999988258,940.7010498,829.309021,0.999960482,1224.921265,1049.792725,0.999988794
16742,826.1312256,407.8569946,0.999951124,1148.729492,42.4821701,0.99998951,940.1893311,872.9431152,0.999981761,1224.752441,1049.832764,0.999989629
16743,818.9030151,413.9403381,0.999993145,1148.828979,42.15578079,0.99999088,937.5453491,891.9056396,0.999968171,1224.543335,1049.841553,0.999990702
16744,813.6123657,417.886261,0.999993086,1148.865845,41.44505692,0.99999249,931.2097778,918.0679321,0.999995768,1224.536743,1049.832764,0.999990463
16745,811.9282837,418.5283508,0.99999094,1148.903931,41.40898132,0.999992609,923.1271973,933.241272,0.999972403,1224.503906,1049.832764,0.999988437
16746,811.2134399,418.5283508,0.999997497,1148.909546,41.0625,0.999994457,919.2006226,943.6511841,0.999850988,1224.449463,1049.841553,0.999989033
16747,811.2134399,418.5283508,0.999997616,1148.978516,41.00107956,0.999994397,916.364502,950.0095825,0.99999547,1224.350098,1049.837646,0.999989033
16748,811.1676636,419.4599609,0.999996781,1149.505005,41.00107956,0.999993622,914.2381592,959.3393555,0.999986351,1224.350098,1049.802612,0.999988914
16749,811.1676636,419.4599609,0.999995589,1149.564331,41.00107956,0.999994397,913.9932251,960.0421143,0.999993086,1224.350098,1049.742554,0.999988377
16750,811.1676636,419.9530334,0.999994695,1149.673096,40.93796158,0.999992967,910.6432495,963.8938599,0.999970675,1224.389648,1049.693604,0.99999094
16751,810.4993286,420.0720825,0.999991298,1149.720459,40.91710663,0.99999249,908.1171265,967.1046753,0.999966681,1224.432983,1049.693604,0.999991298
16752,810.4993286,420.0720825,0.999990821,1150.144897,40.91710663,0.999992132,908.1171265,971.3476563,0.999915838,1224.478027,1049.693604,0.999989629
16753,810.4993286,419.9530334,0.999994457,1150.784546,40.82995987,0.999992847,908.1171265,972.4822388,0.999934435,1224.495605,1049.722534,0.999989748
16754,810.4993286,420.3534241,0.999989629,1151.188843,40.802948,0.999993682,907.0421753,975.0536499,0.999958396,1224.495605,1049.722534,0.999990821
16755,810.4993286,420.3534241,0.99999243,1151.695313,40.802948,0.999994576,907.0421753,978.6263428,0.999983132,1224.495605,1049.722534,0.999990821
16756,809.1034546,425.0786743,0.999997854,1151.695313,40.82487488,0.999994636,908.71521,991.9124146,0.999953389,1224.495605,1049.696289,0.999992967
16757,805.1810913,431.030365,0.999998569,1151.695313,40.82487488,0.999994159,908.71521,999.7105103,0.999977827,1225.001709,1049.206177,0.999991536
16758,797.9152832,438.8085022,0.99999851,1151.80127,40.802948,0.999994993,906.9746094,1005.494385,0.999835849,1225.090332,1048.960693,0.999991179
16759,797.5430908,440.6431885,0.99999845,1151.658936,40.72102356,0.999994636,906.9746094,1007.652039,0.999674082,1225.119141,1048.778564,0.999992967
16760,785.3540039,451.9107056,0.999999583,1151.658936,40.50090027,0.999994874,906.9746094,1019.623901,0.999937057,1225.214478,1048.404541,0.99999243
16761,778.0147705,458.4708557,0.999999225,1151.658936,40.50090027,0.999994636,904.8193359,1028.102905,0.999998331,1225.258789,1048.364746,0.99999094
16762,762.1551514,463.5102234,0.999998569,1151.7052,40.50090027,0.99999398,903.9733887,1032.69104,0.999994993,1225.317139,1048.301514,0.999985218
16763,756.6595459,465.7582092,0.999999821,1151.7052,40.50101471,0.999993443,903.7132568,1033.594238,0.999988496,1225.323608,1048.042236,0.999988735
16764,743.987854,468.6068115,0.999999762,1151.7052,40.50101471,0.999993682,903.7132568,1033.81311,0.999988079,1225.662476,1048.042236,0.999993801
16765,739.0625,470.1418457,0.999999642,1151.746948,40.51894379,0.99999404,903.5175781,1034.907837,0.999991894,1225.672241,1048.042236,0.999994814
16766,725.7290039,471.8716431,0.999999166,1151.777832,40.51894379,0.999995172,903.5175781,1034.907837,0.999993563,1225.946777,1048.622803,0.999992013
16767,720.0015259,473.1807861,0.999996066,1151.777832,40.45233154,0.99999553,903.5175781,1034.907837,0.999989331,1225.946777,1049.16626,0.999992073
16768,706.9621582,473.7206116,0.999997735,1152.436157,39.90048599,0.999997973,903.8592529,1033.796753,0.999962986,1225.946777,1049.375732,0.999990642
16769,701.0429688,474.2255554,0.99999404,1152.520996,39.76259232,0.999998212,905.9377441,1033.796753,0.999872327,1226.200684,1049.375732,0.999990582
16770,691.9330444,478.6196289,0.999999404,1152.625,39.48374939,0.99999845,907.6986694,1033.796753,0.999874353,1226.200684,1049.391602,0.99998951
16771,684.9546509,482.2939148,0.999993145,1152.660889,39.34407806,0.999998212,907.942749,1033.867676,0.999767661,1226.200684,1049.375732,0.999988854
16772,671.430542,489.9498901,0.999998748,1152.660889,39.15882492,0.999998331,907.9759521,1033.867676,0.999833405,1226.066406,1049.370972,0.99998951
16773,669.4984131,491.9059143,0.999997675,1152.668335,39.15745544,0.999998391,907.9759521,1033.867676,0.999800324,1225.892578,1048.781616,0.999992907
16774,659.5136719,498.1134033,0.99999994,1152.918579,38.80302048,0.999998748,907.9759521,1031.976807,0.99996835,1225.892578,1048.237061,0.999989092
16775,650.2208252,506.3152771,0.999999046,1152.9729,38.80302048,0.999998689,907.2763062,1031.976807,0.999994278,1225.885864,1048.210449,0.99998945
16776,637.6912231,514.8686523,0.999999404,1152.9729,38.80302048,0.99999845,905.2393799,1031.976807,0.99999553,1225.885864,1048.196167,0.999988794
16777,634.9313965,516.1043091,0.999999762,1152.9729,38.86178207,0.99999845,903.2142944,1035.904785,0.999995232,1225.93396,1048.196167,0.999988317
16778,629.7288208,520.4811401,0.999999762,1152.234985,40.37418365,0.999994516,902.1282349,1041.793457,0.999995768,1226.217896,1048.181519,0.999993563
16779,628.833252,520.5675659,0.999999821,1152.050293,40.56183243,0.999990463,899.9586182,1042.792114,0.999999225,1226.217896,1048.181519,0.999993682
16780,628.2751465,520.5675659,0.999999881,1151.789063,41.31361389,0.999992251,896.4268188,1043.365845,0.999999225,1226.217896,1048.181519,0.999992847
16781,628.2751465,520.4811401,0.999999881,1151.777954,41.34765244,0.999993622,893.3442993,1044.86084,0.999996066,1226.125244,1048.247437,0.999992788
16782,627.3455811,520.4811401,0.999999881,1151.789063,41.40808105,0.999993622,889.03479,1049.031494,0.999983847,1226.073608,1048.48645,0.99999094
16783,626.7980957,520.5675659,0.99999994,1151.766846,41.43195343,0.999993443,886.7685547,1049.031494,0.999996424,1226.073608,1048.503418,0.999990702
16784,626.3866577,524.2789917,0.999999642,1151.766846,41.45771027,0.999993086,886.3043213,1049.031494,0.999997795,1226.073608,1048.655029,0.99999094
16785,623.3070068,529.2602539,0.999999046,1151.727051,42.58568954,0.999987721,886.1282349,1048.825195,0.999997854,1226.07666,1048.972534,0.999990821
16786,622.586853,531.1760254,0.99999696,1151.703491,43.29990387,0.999979019,885.8643188,1048.665039,0.999997973,1226.07666,1049.10376,0.999991059
16787,620.5581055,533.1226196,0.999997854,1151.652832,43.29990387,0.999986947,885.6497192,1048.665039,0.999998927,1226.07666,1049.234497,0.99999094
16788,611.9727783,536.8671265,0.999996662,1151.243164,43.29990387,0.999987125,880.6027222,1048.665039,0.999998927,1225.680786,1049.695679,0.999984741
16789,610.9849243,537.3494873,0.999989569,1150.505371,42.90869141,0.99998647,879.7050171,1048.989258,0.999998391,1225.50293,1049.695679,0.999981403
16790,606.0352783,537.4517822,0.999965131,1150.279785,42.90869141,0.999981463,878.7820435,1049.866577,0.999996066,1225.501099,1049.699219,0.999985933
16791,604.1461182,537.4517822,0.999928951,1150.279785,42.90869141,0.999985456,876.2515259,1050.187622,0.99998951,1225.12561,1049.735718,0.999984026
16792,597.7994995,538.2050781,0.999999285,1150.244751,43.42059326,0.999982834,876.1644287,1050.193115,0.999991536,1225.12561,1049.735718,0.999981523
16793,596.0119629,538.7349854,0.999999404,1150.244751,43.42059326,0.999982297,876.137146,1050.650391,0.999991417,1225.053101,1049.778809,0.999979973
16794,594.9719238,538.7349854,0.999998927,1150.20752,43.42059326,0.999979675,876.0523682,1050.756836,0.999984026,1225.020752,1049.878662,0.999981523
16795,594.3736572,538.7349854,0.999998808,1150.181152,43.32029724,0.999984384,875.9740601,1051.019165,0.999974728,1224.893799,1050.000977,0.999984324
16796,591.4663696,538.7846069,0.999997377,1149.766968,43.21445084,0.999989808,875.789917,1051.521118,0.999929368,1224.524658,1050.113159,0.999988019
16797,586.7603149,538.4520874,0.999977469,1149.588501,43.17263031,0.999989688,875.5404053,1051.955811,0.999837041,1224.524658,1050.152344,0.999986053
16798,582.5362549,538.4520874,0.999999046,1148.310059,43.15675735,0.999985576,875.5404053,1051.955811,0.999884307,1224.524658,1050.152344,0.999984205
16799,580.1331787,538.4558105,0.999999464,1147.356567,42.64306641,0.999988675,875.5404053,1051.955811,0.999896288,1224.923828,1050.113159,0.99998033
16800,574.8459473,538.4558105,0.999997139,1147.327759,42.53385162,0.999992371,875.5658569,1051.897217,0.999915123,1224.923828,1050.03479,0.999983191
16801,572.3201294,538.4223633,0.999977946,1146.983154,41.40271759,0.999995232,875.5658569,1051.741943,0.99993521,1224.923828,1049.982788,0.999981284
16802,569.7942505,538.0127563,0.999993742,1146.771973,41.40271759,0.999993563,875.6776733,1051.452026,0.999950051,1224.923828,1049.938354,0.99998349
16803,566.0557861,538.0127563,0.999998629,1146.121338,41.40271759,0.999993622,875.788269,1051.359741,0.999905705,1225.005615,1049.982788,0.999977827
16804,558.5212402,538.0127563,0.999993324,1146.121338,41.40271759,0.999989569,876.6984863,1049.954712,0.999982893,1225.368652,1050.03479,0.999977529
16805,556.4213867,538.8835449,0.999968767,1146.121338,41.40271759,0.99999088,876.9013062,1048.81189,0.99999392,1225.544922,1050.063599,0.999970555
16806,551.8972778,538.8835449,0.99999845,1146.137207,41.33724213,0.999987483,876.9013062,1048.462646,0.999994159,1225.620605,1050.453735,0.999981225
16807,550.5996704,539.0565186,0.999998212,1146.271851,41.03401947,0.999989152,876.6984863,1048.26123,0.999994874,1225.838135,1050.695557,0.999974608
16808,546.0109253,539.0565186,0.999995768,1146.295898,41.03401947,0.999989033,875.9815063,1047.211304,0.999996901,1225.838135,1050.695557,0.999973059
16809,541.034668,539.1364136,0.999984801,1146.384521,41.03401947,0.999990761,867.006958,1043.578369,0.999999404,1225.838135,1050.695557,0.999975026
16810,535.7955933,539.1364136,0.999996841,1147.550293,41.26572418,0.999988616,845.0401611,1037.147339,0.999981284,1225.751099,1050.496216,0.999981403
16811,534.9417114,539.1364136,0.999998093,1147.855713,41.53469467,0.999989033,831.9753418,1036.26062,0.999996781,1225.745972,1050.441284,0.999982893
16812,533.796936,539.0112305,0.999990046,1148.094238,41.56890869,0.999989033,802.9624023,1031.859619,0.999998987,1225.678833,1050.272827,0.999984026
16813,530.8675537,539.0112305,0.999993801,1148.094238,41.56890869,0.999989152,790.1709595,1029.066162,0.999999225,1225.559204,1050.196289,0.999984801
16814,526.3362427,539.0112305,0.999977767,1148.094238,41.56890869,0.999990642,780.0135498,1027.232666,0.999996066,1225.478027,1050.138428,0.999985099
16815,524.394104,539.5951538,0.999972105,1147.825928,41.53569412,0.99998939,778.4245605,1026.025391,0.999997616,1225.328369,1050.106689,0.99998337
16816,522.0462646,539.7421875,0.999996185,1147.802002,41.52463531,0.999988258,768.0211792,1021.827271,0.999991059,1225.296997,1050.090332,0.999982715
16817,521.359375,539.7421875,0.99999845,1147.661987,41.44755554,0.999988317,761.0281982,1017.229614,0.999983311,1225.296997,1050.090332,0.999983549
16818,519.1594238,539.7421875,0.99999851,1147.802002,41.47315598,0.999991179,757.9802246,1014.205017,0.999998808,1225.289429,1050.106689,0.999984086
16819,519.1594238,539.6658325,0.999998093,1147.825928,41.46109009,0.999988437,757.0214233,1013.009949,0.999999464,1225.289429,1050.090332,0.999982357
16820,519.1594238,539.6658325,0.999998093,1147.950195,41.46109009,0.999987125,749.4296875,998.2689819,0.999998212,1225.325562,1050.053467,0.999981403
16821,519.2489014,539.6658325,0.999997377,1147.950195,41.46109009,0.999987125,748.3274536,994.2733154,0.999997437,1225.334473,1050.053467,0.99998486
16822,519.3701172,539.6658325,0.999996066,1147.959351,41.46109009,0.999987006,745.8617554,991.0050049,0.999986708,1225.334473,1050.040039,0.999984741
16823,519.4407959,539.5808105,0.999996781,1148.011353,41.45272064,0.999989152,745.3112793,990.4065552,0.999990642,1225.536011,1049.722046,0.999989152
16824,519.8024292,539.5808105,0.999996305,1148.423462,41.45272064,0.999987543,744.9100952,990.276123,0.999992192,1225.536011,1049.696899,0.999986768
16825,520.0560913,539.5528564,0.99999702,1148.432129,41.45272064,0.999987125,744.194458,990.1268921,0.999992132,1225.536011,1049.696899,0.999985933
16826,520.3021851,539.5245972,0.999996841,1148.528076,41.4637146,0.999987066,742.852356,989.3430176,0.999997795,1225.108643,1049.696899,0.999983549
16827,521.1340332,538.9448853,0.99999392,1148.551514,41.53883743,0.999986231,740.0369263,988.6497803,0.999998569,1224.963501,1049.77063,0.999982476
16828,527.9591064,537.5853882,0.999988317,1148.608154,41.61019516,0.999986291,732.2722168,983.4100342,0.99999702,1224.690186,1049.77063,0.999988079
16829,529.94104,537.4885254,0.99999398,1149.966919,41.6661911,0.999987602,727.6672974,980.1013794,0.999999106,1224.690186,1049.77063,0.999991
16830,532.4107666,537.208313,0.99999541,1150.066895,41.74314117,0.999986887,718.637146,962.9432983,0.999989152,1224.690186,1048.622559,0.999992609
16831,535.1426392,534.5615845,0.999999523,1150.067383,41.77807617,0.999988973,715.864502,958.6882935,0.999901056,1224.71521,1048.389893,0.999994338
16832,547.0203247,520.7270508,0.999999762,1150.111328,41.77807617,0.99998939,705.2739258,950.6519165,0.999993801,1224.727417,1047.963867,0.999994397
16833,547.3760986,520.7270508,0.999999762,1150.111328,41.74314117,0.999990642,699.7936401,947.9512329,0.999990225,1224.727417,1047.963867,0.999995589
16834,547.3760986,520.6367798,0.999999642,1150.538086,41.45731354,0.999989629,682.0649414,941.2682495,0.999982834,1224.913574,1047.963867,0.999994636
16835,547.3760986,520.2874146,0.999999583,1151.066528,41.19570923,0.99999088,673.5956421,933.1261597,0.999989569,1224.913574,1048.956421,0.999992192
16836,547.0200806,520.0302124,0.999999583,1151.341553,41.10781097,0.999989271,668.267395,927.0179443,0.999905825,1224.913574,1049.083496,0.999992013
16837,546.9914551,519.5562744,0.999999702,1151.877563,41.10282898,0.999989927,667.3487549,926.8322144,0.999899924,1224.645874,1049.466675,0.999990821
16838,546.9914551,519.5031128,0.999999583,1151.877563,40.9557991,0.999989808,667.1862793,926.5666504,0.999965787,1224.645874,1049.595459,0.99998939
16839,547.013855,518.0481567,0.99999994,1151.877563,40.9557991,0.999988556,665.5413818,926.2182007,0.999973893,1224.49939,1049.610474,0.999992013
16840,547.013855,516.1118164,0.999999881,1151.800903,40.9557991,0.999991715,664.1773682,923.840271,0.999989331,1224.49939,1050.717896,0.99999094
16841,547.013855,514.7575073,0.999999881,1151.800903,40.9557991,0.999990463,658.1369629,914.6289673,0.999974966,1224.48645,1051.020752,0.999991596
16842,547.013855,513.3687744,0.999999881,1151.800903,40.96137619,0.999992013,649.5369263,905.723938,0.999969006,1224.48645,1051.293823,0.999990225
16843,546.8632813,512.9337769,0.999999166,1151.807129,41.09302902,0.999992013,648.0349731,904.8928833,0.999993086,1224.48645,1051.293823,0.999989152
16844,546.4884033,512.9337769,0.999997616,1151.812866,41.14051056,0.999992847,635.2278442,904.708252,0.999991655,1224.48645,1051.385376,0.999992847
16845,546.4884033,512.9337769,0.999998808,1151.812866,41.21940994,0.999993443,629.262085,904.3554688,0.999998629,1224.42041,1051.385376,0.999992192
16846,546.4884033,513.1337891,0.999998987,1151.812866,41.2590065,0.999992728,623.1665649,904.1116943,0.999997616,1224.297852,1051.419556,0.999992609
16847,547.345459,513.2018433,0.999999762,1151.812866,41.28704071,0.999993563,621.7893677,904.0697632,0.999997735,1224.253906,1051.561768,0.99999249
16848,547.345459,513.2470093,0.999999821,1151.769897,41.41199875,0.999994397,620.2868042,903.8087769,0.999996841,1224.250366,1052.093506,0.999993086
16849,547.345459,513.2470093,0.999999881,1151.427246,41.433918,0.999993205,619.4180908,903.6472778,0.999997616,1224.166748,1052.441162,0.999992788
16850,545.7380371,513.1337891,0.999999523,1151.424927,41.46258163,0.999993861,618.0987549,902.661377,0.999998689,1223.928711,1052.830688,0.999995589
16851,545.074707,511.9118042,0.999999702,1151.397461,41.47261047,0.999994159,614.5464478,901.3546143,0.999999762,1223.062744,1052.848267,0.999995947
16852,544.5982666,508.5863037,0.999998033,1151.397461,41.47261047,0.999993801,601.8026123,898.8374634,0.999980867,1222.716797,1053.093384,0.999996305
16853,543.8701782,506.6645203,0.999998808,1151.424927,41.47261047,0.999993563,600.1029663,896.8398438,0.99996829,1222.30957,1053.533325,0.999996662
16854,543.8701782,498.0449219,0.999999762,1151.424927,41.42196655,0.999992967,597.6370239,894.5792847,0.99998498,1222.306763,1053.630615,0.999996722
16855,544.4762573,491.9658813,0.999999523,1151.635742,41.17960739,0.99999392,597.4284668,894.5792847,0.999990404,1222.252075,1053.659058,0.999996185
16856,544.4762573,484.7305908,0.999999404,1151.635742,41.12336731,0.999994695,597.4284668,894.5792847,0.999987125,1222.306763,1053.659058,0.999996424
16857,545.0407104,482.6977234,0.999994159,1151.635742,41.12336731,0.999994159,597.6370239,894.5812378,0.999984622,1222.30957,1053.630615,0.999996066
16858,547.3571167,478.4411926,0.999993086,1151.578979,41.17960739,0.999993801,598.3065186,895.7883911,0.999982715,1222.623779,1053.629883,0.999996066
